row,Date,Speaker,Process,Recipient,codeString
4856,513,R,B,C,TP1.000
4857,513,H,B,C,TP1.000
4858,513,C,B,H,TP1.000
4859,513,R,B,GT,KS1.000
4860,513,C,B,R,KS1.000
4861,513,X,B,R,IE1.000
4861,513,X,B,R,TP1.000
4867,513,C,B,R,OF1.000
4869,513,X,B,C,OF1.000
4871,513,R,B,C,OF1.000
4872,513,C,B,R,OF1.000
4873,513,R,B,C,OF1.000
4874,513,H,B,R,OF1.000
4875,513,C,B,H,OF1.000
4876,513,R,B,C,OF1.000
4877,513,X,B,R,OF1.000
4878,513,C,B,H,OF1.000
4879,513,H,B,C,OF1.000
4880,513,R,B,H,OF1.000
4881,513,H,B,R,OF1.000
4882,513,R,B,H,OF1.000
4919,513,C,P,GT,OF1.000
4920,513,X,P,C,OF1.000
4921,513,C,B,X,OF1.000
4922,513,H,B,C,OF1.000
4923,513,C,B,H,OF1.000
4924,513,R,B,C,OF1.000
4925,513,H,B,R,OF1.000
4926,513,C,B,H,OF1.000
4927,513,H,B,C,OF1.000
4928,513,R,B,H,OF1.000
4929,513,X,R,R,OF1.000
4930,513,H,B,X,OF1.000
4931,513,C,B,H,OF1.000
4932,513,H,R,C,OF1.000
4933,513,C,B,H,TP1.000
4934,513,R,B,C,TP1.000
4935,513,C,B,R,TP1.000
4957,513,H,R,X,OF1.000
4958,513,X,R,H,OF1.000
4959,513,H,R,C,OF1.000
4961,513,R,R,X,OF1.000
4962,513,H,R,R,OF1.000
4963,513,C,R,H,OF1.000
4964,513,H,R,C,OF1.000
4965,513,C,R,H,OF1.000
4966,513,H,R,C,OF1.000
4967,513,X,R,H,OF1.000
4969,513,C,B,R,TP1.000
4970,513,H,B,C,TP1.000
4971,513,X,B,H,TP1.000
4982,513,H,B,GT,OF1.000
4983,513,C,B,H,OF1.000
4984,513,H,B,C,TP1.000
4985,513,X,UC,C,TP1.000
4986,513,R,UC,X,TP1.000
4987,513,X,UC,R,KS1.000
4988,513,H,UC,GT,IE1.000
4988,513,H,UC,GT,TP1.000
4989,513,X,UC,R,OF1.000
4990,513,R,UC,X,TP1.000
4992,513,X,UC,R,OF1.000
4993,513,R,UC,X,OF1.000
4994,513,X,UC,R,OF1.000
4995,513,R,UC,X,OF1.000
4996,513,X,UC,R,TP1.000
4997,513,R,UC,X,OF1.000
4998,513,X,UC,R,OF1.000
4999,513,R,UC,X,OF1.000
5000,513,X,UC,R,OF1.000
5001,513,R,UC,X,OF1.000
5004,513,X,UC,R,OF1.000
5006,513,H,B,X,TP1.000
5007,513,X,B,R,TP1.000
5008,513,H,R,X,TP1.000
5009,513,R,R,X,TP1.000
5015,513,X,R,H,OF1.000
5016,513,H,R,X,OF1.000
5017,513,X,R,H,OF1.000
5018,513,H,R,X,OF1.000
5019,513,X,R,R,OF1.000
5020,513,R,R,X,OF1.000
5021,513,X,R,R,OF1.000
5022,513,R,R,X,OF1.000
5023,513,H,R,R,OF1.000
5024,513,X,R,R,OF1.000
5025,513,R,R,X,TP1.000
5065,513,C,P,X,TP1.000
5066,513,X,P,C,TP1.000
5067,513,C,P,X,TP1.000
5068,513,X,P,C,TP1.000
5070,513,C,P,X,OF1.000
5073,513,X,P,C,TP1.000
5074,513,H,B,X,TP1.000
5075,513,C,P,X,TP1.000
5076,513,X,P,C,TP1.000
5077,513,H,B,GT,TP1.000
5078,513,C,P,X,TP1.000
5080,513,H,B,GT,TP1.000
5081,513,C,P,R,TP1.000
5082,513,R,P,H,TP1.000
5083,513,H,P,R,TP1.000
5084,513,C,P,GT,TP1.000
5086,513,C,P,H,OF1.000
5087,513,R,P,GT,OF1.000
5088,513,C,P,R,OF1.000
5089,513,H,P,GT,OF1.000
5090,513,C,P,GT,OF1.000
5091,513,H,B,GT,TP1.000
5092,513,C,P,GT,TP1.000
5093,513,H,P,GT,TP1.000
5094,513,C,P,GT,TP1.000
5095,513,X,P,C,TP1.000
5096,513,C,P,X,OF1.000
5098,513,C,P,GT,TP1.000
5101,513,H,P,X,TP1.000
5102,513,R,P,H,OF1.000
5103,513,C,P,R,OF1.000
5104,513,H,B,C,OF1.000
5105,513,C,B,H,OF1.000
5106,513,H,B,C,OF1.000
5107,513,C,B,H,OF1.000
5111,513,R,B,C,TP1.000
5112,513,C,B,R,TP1.000
5113,513,H,P,C,TP1.000
5114,513,R,B,H,TP1.000
5115,513,C,B,R,TP1.000
5116,513,R,P,C,TP1.000
5117,513,C,P,R,OF1.000
5118,513,R,P,C,OF1.000
5119,513,C,P,R,OF1.000
5122,513,H,P,R,OF1.000
5123,513,R,P,H,OF1.000
5125,513,,P,,OF1.000
5126,513,H,P,R,TP1.000
5128,513,R,P,X,TP1.000
5129,513,X,P,R,TP1.000
5130,513,R,P,X,TP1.000
5132,513,C,P,GT,OF1.000
5137,513,R,P,C,IE1.000
5138,513,X,P,R,OF1.000
5139,513,C,P,R,OF1.000
5140,513,R,P,C,OF1.000
5141,513,H,P,R,OF1.000
5145,513,C,P,R,OF1.000
5146,513,R,P,C,TP1.000
5147,513,X,P,R,TP1.000
5148,513,C,P,R,TP1.000
5149,513,C,P,GT,TP1.000
5153,513,H,B,C,TP1.000
5156,513,C,B,H,TP1.000
5157,513,H,B,C,TP1.000
5158,513,R,B,GT,TP1.000
5159,513,H,B,R,IE1.000
5160,513,R,B,H,TP1.000
5161,513,C,B,UC,TP1.000
5162,513,X,B,C,IE1.000
5163,513,H,B,GT,IE1.000
5164,513,C,B,H,TP1.000
5165,513,H,B,C,TP1.000
5168,513,X,B,C,TP1.000
5170,513,H,B,X,TP1.000
5171,513,X,B,H,TP1.000
5173,513,H,B,X,TP1.000
5174,513,X,B,X,KS1.000
5175,513,H,B,C,TP1.000
5176,513,C,B,H,TP1.000
5177,513,H,B,C,TP1.000
5178,513,C,B,H,TP1.000
5179,513,H,B,C,TP1.000
5180,513,X,B,H,TP1.000
5181,513,H,B,X,TP1.000
5182,513,C,B,H,IE1.000
5182,513,C,B,H,TP1.000
5183,513,R,B,C,TP1.000
5184,513,C,B,R,TP1.000
5185,513,X,B,C,TP1.000
5186,513,R,B,X,KS1.000
5186,513,R,B,X,TP1.000
5187,513,C,B,R,IE1.000
5188,513,R,B,C,KS1.000
5189,513,C,B,R,KS1.000
5190,513,H,B,C,KS1.000
5191,513,C,B,H,IE1.000
5192,513,H,B,C,IE1.000
5192,513,H,B,C,TP1.000
5193,513,R,B,H,KS1.000
5194,513,C,B,R,KS1.000
5195,513,X,B,GT,TP1.000
5196,513,H,B,X,TP1.000
5198,513,R,B,X,TP1.000
5199,513,X,B,R,TP1.000
5200,513,R,B,X,TP1.000
5201,513,C,B,R,TP1.000
5202,513,X,B,GT,TP1.000
5205,513,C,B,X,TP1.000
5206,513,R,B,C,TP1.000
5207,513,C,B,R,TP1.000
5209,513,C,B,X,TP1.000
5210,513,X,B,C,TP1.000
5211,513,C,B,X,OF1.000
5212,513,X,B,C,OF1.000
5214,513,R,B,C,TP1.000
5215,513,C,B,R,TP1.000
5216,513,R,B,C,TP1.000
5263,513,X,B,C,EA1.000
5264,513,C,B,X,EA1.000
5265,513,X,B,C,GO1.000
5266,513,R,B,X,EA1.000
5267,513,X,B,C,TP1.000
5268,513,C,B,X,TP1.000
5269,513,X,B,C,IE1.000
5270,513,C,B,X,TP1.000
5271,513,X,B,C,TP1.000
5273,513,C,B,GT,IE1.000
5275,513,X,B,C,TP1.000
5276,513,C,B,X,TP1.000
5277,513,X,B,C,IE1.000
5278,513,C,B,X,TP1.000
5279,513,X,B,C,TP1.000
5281,513,C,B,X,IE1.000
5282,513,X,B,C,TP1.000
5283,513,C,B,X,IE1.000
5283,513,C,B,X,TP1.000
5284,513,X,B,C,IE1.000
5285,513,C,B,X,TP1.000
5286,513,X,B,C,IE1.000
5287,513,C,B,X,TP1.000
5288,513,X,B,C,TP1.000
5290,513,C,B,X,TP1.000
5294,513,C,B,R,TP1.000
5295,513,R,UC,C,TP1.000
5296,513,C,UC,R,TP1.000
5297,513,R,UC,C,TP1.000
5298,513,X,UC,R,TP1.000
5299,513,C,UC,X,TP1.000
5300,513,R,UC,C,TP1.000
5301,513,C,UC,R,TP1.000
5302,513,X,UC,GT,IE1.000
5303,513,R,UC,C,TP1.000
5304,513,C,UC,R,TP1.000
5305,513,R,UC,C,TP1.000
5306,513,C,UC,R,TP1.000
5307,513,H,UC,C,TP1.000
5308,513,X,UC,H,TP1.000
5309,513,R,UC,X,TP1.000
5310,513,X,UC,R,TP1.000
5311,513,R,UC,X,TP1.000
5312,513,C,UC,R,TP1.000
5314,513,C,B,X,TP1.000
5316,513,,R,,TP1.000
5317,513,X,B,,IE1.000
5319,513,C,B,GT,TP1.000
5321,513,X,B,C,IE1.000
5322,513,C,B,X,TP1.000
5327,513,X,B,C,KS1.000
5327,513,X,B,C,TP1.000
5328,513,C,B,X,KS1.000
5329,513,X,B,C,IE1.000
5330,513,C,B,X,TP1.000
5331,513,X,B,C,GO1.000
5332,513,C,B,X,EA1.000
5333,513,X,B,C,EA1.000
5334,513,R,B,X,EA1.000
5335,513,X,B,R,EA1.000
5336,513,C,B,X,EA1.000
5337,513,X,B,C,EA1.000
5339,513,R,B,GT,TP1.000
5340,513,C,B,R,TP1.000
5341,513,R,B,C,IE1.000
5342,513,X,B,R,TP1.000
5343,513,R,B,X,TP1.000
5344,513,C,B,R,TP1.000
5345,513,X,B,GT,IE1.000
5347,513,R,B,C,TP1.000
5348,513,C,B,R,TP1.000
5349,513,X,B,C,TP1.000
5353,513,X,B,C,TP1.000
5354,513,C,B,X,TP1.000
5355,513,H,R,GT,TP1.000
5356,513,R,R,H,TP1.000
5357,513,H,R,R,TP1.000
5358,513,R,R,H,EA1.000
5358,513,R,R,H,TP1.000
5365,513,X,B,GT,IE1.000
5366,513,C,B,X,OF1.000
5368,513,X,B,C,OF1.000
5369,513,C,B,X,OF1.000
5372,513,C,B,X,OF1.000
5373,513,X,B,C,IE1.000
5374,513,C,B,X,TP1.000
5375,513,X,B,C,TP1.000
5376,513,,B,,TP1.000
5377,513,H,B,GT,TP1.000
5379,513,,B,,TP1.000
5380,513,C,B,R,TP1.000
5381,513,C,B,R,TP1.000
5382,513,X,B,R,TP1.000
5383,513,H,B,R,TP1.000
5384,513,R,B,H,TP1.000
5385,513,X,B,GT,IE1.000
5385,513,X,B,GT,TP1.000
5386,513,C,B,R,GO1.000
5387,513,X,B,GT,TP1.000
5388,513,R,B,GT,TP1.000
5389,513,C,B,X,TP1.000
5390,513,X,B,C,TP1.000
5391,513,R,B,GT,TP1.000
5392,513,C,B,R,TP1.000
5393,513,R,B,C,IE1.000
5395,513,C,B,X,IE1.000
5395,513,C,B,X,TP1.000
5396,513,X,B,C,TP1.000
5398,513,C,B,GT,IE1.000
5398,513,C,B,GT,TP1.000
5400,513,H,R,R,TP1.000
5401,513,R,R,H,TP1.000
5402,513,C,B,X,TP1.000
5403,513,X,B,C,OF1.000
5409,514,H,,GT,OF1.000
5410,514,C,,H,OF1.000
5411,514,H,B,C,OF1.000
5412,514,R,B,H,IE1.000
5413,514,H,B,R,TP1.000
5414,514,R,B,H,TP1.000
5415,514,,,,KS1.000
5416,514,H,G,R,KS1.000
5417,514,R,G,H,TP1.000
5418,514,H,G,R,TP1.000
5419,514,R,G,H,TP1.000
5421,514,H,G,R,TP1.000
5422,514,R,B,H,TP1.000
5423,514,H,B,R,TP1.000
5425,514,H,B,R,TP1.000
5427,514,R,G,H,OF1.000
5428,514,H,G,R,OF1.000
5429,514,R,G,H,TP1.000
5430,514,H,G,R,TP1.000
5435,514,R,B,H,GO1.000
5436,514,H,B,R,TP1.000
5437,514,R,B,H,TP1.000
5438,514,H,B,R,TP1.000
5439,514,R,B,GT,TP1.000
5440,514,C,B,R,TP1.000
5441,514,R,B,C,TP1.000
5442,514,H,B,R,IE1.000
5444,514,H,B,R,IE1.000
5444,514,H,B,R,TP1.000
5445,514,R,B,H,TP1.000
5448,514,R,B,H,UC1.000
5449,514,H,B,R,TP1.000
5450,514,R,B,H,TP1.000
5457,514,,,,OF1.000
5458,514,,,,OF1.000
5459,514,,,,OF1.000
5460,514,H,B,R,OF1.000
5461,514,R,B,H,IE1.000
5464,514,R,B,H,KS1.000
5465,514,H,B,R,KS1.000
5591,514,R,B,H,TP1.000
5592,514,H,B,R,TP1.000
5595,514,H,B,R,TP1.000
5596,514,R,B,H,TP1.000
5597,514,H,B,R,IE1.000
5598,514,C,B,H,TP1.000
5599,514,H,B,C,TP1.000
5600,514,C,B,H,TP1.000
5601,514,R,B,H,IE1.000
5604,514,R,B,H,TP1.000
5607,514,H,B,R,TP1.000
5608,514,R,B,H,OF1.000
5609,514,C,B,H,OF1.000
5610,514,R,B,H,OF1.000
5612,514,H,B,GT,OF1.000
5613,514,R,B,R,OF1.000
5620,514,H,B,R,TP1.000
5621,514,R,B,H,TP1.000
5622,514,H,B,R,IE1.000
5623,514,R,B,H,TP1.000
5628,514,R,B,H,TP1.000
5630,514,R,B,H,TP1.000
5631,514,H,B,R,TP1.000
5633,514,H,B,C,OF1.000
5635,514,H,B,GT,IE1.000
5636,514,R,B,H,GO1.000
5637,514,H,B,R,EA1.000
5638,514,R,B,H,TP1.000
5639,514,H,B,R,EA1.000
5640,514,R,B,H,TP1.000
5642,514,H,B,R,TP1.000
5643,514,R,B,C,TP1.000
5644,514,C,B,R,IE1.000
5645,514,R,B,C,TP1.000
5646,514,H,B,R,IE1.000
5650,514,H,B,GT,TP1.000
5651,514,R,B,R,TP1.000
5652,514,C,B,R,UC1.000
5653,514,R,B,C,IE1.000
5655,514,R,B,GT,TP1.000
5658,514,H,B,R,TP1.000
5661,514,R,B,C,IE1.000
5663,514,R,B,C,GO1.000
5663,514,R,B,C,IE1.000
5666,514,C,B,R,GO1.000
5667,514,H,B,R,IE1.000
5668,514,R,B,C,GO1.000
5669,514,C,B,R,EA1.000
5670,514,R,B,C,GO1.000
5671,514,C,B,R,EA1.000
5673,514,C,B,R,TP1.000
5703,514,H,R,GT,UC1.000
5704,514,C,R,H,KS1.000
5705,514,H,R,C,IE1.000
5707,514,R,B,GT,IE1.000
5708,514,H,B,R,IE1.000
5709,514,R,B,H,IE1.000
5711,514,H,R,GT,TP1.000
5716,514,R,P,C,OF1.000
5717,514,C,P,R,OF1.000
5718,514,R,P,C,OF1.000
5720,514,R,P,GT,IE1.000
5721,514,H,R,R,IE1.000
5722,514,R,B,H,TP1.000
5723,514,H,B,R,IE1.000
5724,514,R,B,H,IE1.000
5725,514,C,P,R,OF1.000
5726,514,R,P,C,OF1.000
5727,514,C,T,R,OF1.000
5728,514,R,T,C,OF1.000
5729,514,C,T,R,OF1.000
5731,514,R,T,GT,IE1.000
5732,514,C,T,GT,IE1.000
5733,514,R,T,C,IE1.000
5734,514,C,T,R,IE1.000
5735,514,H,R,R,IE1.000
5736,514,R,,C,IE1.000
5737,514,H,R,C,TP1.000
5739,514,R,T,C,TP1.000
5742,514,C,T,R,IE1.000
5743,514,R,T,C,IE1.000
5744,514,H,T,GT,IE1.000
5747,514,C,T,R,IE1.000
5751,514,R,T,C,IE1.000
5751,514,R,T,C,TP1.000
5752,514,C,T,R,TP1.000
5754,514,H,R,C,IE1.000
5755,514,C,R,H,TP1.000
5757,514,H,T,GT,TP1.000
5758,514,C,T,R,IE1.000
5759,514,R,T,R,IE1.000
5761,514,R,T,H,IE1.000
5762,514,H,R,R,OF1.000
5763,514,R,T,GT,OF1.000
5764,514,H,T,C,OF1.000
5765,514,C,T,GT,OF1.000
5766,514,R,T,C,OF1.000
5767,514,C,T,R,OF1.000
5787,514,R,T,C,UC1.000
5789,514,R,T,C,TP1.000
5790,514,C,T,R,TP1.000
5791,514,R,T,C,TP1.000
5792,514,C,T,H,KS1.000
5793,514,H,T,C,IE1.000
5794,514,R,T,GT,IE1.000
5795,514,H,T,R,TP1.000
5797,514,H,T,C,TP1.000
5800,514,H,T,GT,TP1.000
5801,514,R,T,GT,TP1.000
5802,514,C,T,R,TP1.000
5803,514,H,T,C,OF1.000
5804,514,C,T,H,TP1.000
5805,514,H,T,R,TP1.000
5806,514,R,T,H,TP1.000
5808,514,R,T,GT,UC1.000
5810,514,H,T,GT,TP1.000
5811,514,C,T,R,TP1.000
5812,514,R,T,C,TP1.000
5815,514,R,G,H,OF1.000
5816,514,H,G,R,OF1.000
5820,514,R,G,C,OF1.000
5821,514,C,G,GT,OF1.000
5822,514,R,G,C,OF1.000
5823,514,H,G,C,OF1.000
5824,514,C,G,H,OF1.000
5825,514,R,G,GT,OF1.000
5826,514,H,G,R,OF1.000
5827,514,R,G,H,OF1.000
5828,514,H,G,R,OF1.000
5829,514,H,G,R,OF1.000
5830,514,R,G,C,OF1.000
5833,514,H,P,C,KS1.000
5834,514,R,P,H,IE1.000
5835,514,H,P,R,TP1.000
5836,514,R,P,H,IE1.000
5838,514,C,P,H,TP1.000
5839,514,R,P,GT,TP1.000
5841,514,R,P,GT,TP1.000
5842,514,C,P,GT,IE1.000
5843,514,H,P,C,IE1.000
5844,514,R,P,GT,IE1.000
5845,514,H,P,R,IE1.000
5854,514,H,T,GT,TP1.000
5855,514,C,T,GT,KS1.000
5856,514,H,T,C,IE1.000
5857,514,C,T,H,IE1.000
5858,514,H,T,C,IE1.000
5860,514,H,T,C,IE1.000
5864,514,R,T,C,OF1.000
5865,514,C,T,R,OF1.000
5866,514,R,T,C,TP1.000
5867,514,H,T,GT,TP1.000
5935,514,R,T,GT,EA1.000
5936,514,C,T,R,EA1.000
5937,514,R,T,C,EA1.000
5938,514,H,T,C,EA1.000
5939,514,C,T,H,KS1.000
5941,514,H,T,GT,KS1.000
5942,514,C,T,H,EA1.000
5943,514,H,T,C,EA1.000
5944,514,R,T,GT,EA1.000
5945,514,C,T,R,EA1.000
5946,514,H,T,C,TP1.000
5947,514,C,T,H,TP1.000
5949,514,R,T,GT,KS1.000
5950,514,C,T,R,EA1.000
5951,514,R,T,GT,EA1.000
5951,514,R,T,GT,TP1.000
5953,514,H,T,GT,TP1.000
5954,514,R,T,GT,TP1.000
5955,514,C,T,GT,OF1.000
5956,514,R,T,C,OF1.000
5957,514,H,T,C,OF1.000
5958,514,R,T,GT,OF1.000
5959,514,C,T,R,OF1.000
5960,514,R,T,C,OF1.000
5961,514,H,T,C,OF1.000
5962,514,C,T,H,OF1.000
5963,514,H,T,C,OF1.000
5964,514,C,T,H,OF1.000
5965,514,H,T,C,KS1.000
5966,514,C,T,H,KS1.000
5967,514,H,T,C,KS1.000
5968,514,R,T,C,KS1.000
5969,514,C,T,R,KS1.000
5970,514,R,T,C,KS1.000
5971,514,H,T,C,KS1.000
5973,514,R,T,C,OF1.000
5974,514,C,T,R,OF1.000
5975,514,R,T,C,OF1.000
5996,514,R,B,GT,IE1.000
5997,514,C,B,R,IE1.000
5998,514,R,B,C,IE1.000
5999,514,C,B,R,KS1.000
6000,514,H,B,GT,IE1.000
6001,514,C,B,GT,KS1.000
6003,514,C,B,H,IE1.000
6004,514,R,B,C,KS1.000
6005,514,H,B,R,KS1.000
6008,514,R,B,GT,IE1.000
6009,514,C,B,GT,IE1.000
6010,514,R,B,C,TP1.000
6011,514,H,B,R,KS1.000
6014,514,H,B,R,IE1.000
6015,514,R,B,GT,IE1.000
6016,514,H,B,R,IE1.000
6017,514,R,B,H,OF1.000
6018,514,H,B,H,OF1.000
6019,514,R,B,H,OF1.000
6020,514,C,B,GT,OF1.000
6021,514,R,B,C,IE1.000
6022,514,C,B,GT,IE1.000
6023,514,H,B,C,IE1.000
6025,514,R,B,C,OF1.000
6026,514,C,B,R,IE1.000
6027,514,R,B,C,IE1.000
6028,514,H,B,R,IE1.000
6029,514,R,B,H,IE1.000
6030,514,H,B,R,KS1.000
6032,514,R,B,H,IE1.000
6033,514,H,B,GT,IE1.000
6034,514,C,B,R,IE1.000
6035,514,H,B,GT,IE1.000
6036,514,R,B,GT,IE1.000
6038,514,H,BB,GT,IE1.000
6039,514,C,B,R,IE1.000
6040,514,R,B,C,IE1.000
6040,514,R,B,C,TP1.000
6043,514,H,B,GT,IE1.000
6044,514,R,B,H,IE1.000
6045,514,H,B,C,IE1.000
6045,514,H,B,C,TP1.000
6046,514,C,B,H,TP1.000
6049,514,C,B,GT,TP1.000
6052,514,C,B,GT,TP1.000
6054,514,C,B,GT,OF1.000
6055,514,H,G,GT,OF1.000
6056,514,R,G,GT,OF1.000
6058,514,R,G,C,OF1.000
6060,514,C,G,R,TP1.000
6061,514,H,G,C,TP1.000
6062,514,R,G,C,TP1.000
6064,514,C,T,GT,OF1.000
6064,514,C,T,GT,TP1.000
6066,514,H,T,R,TP1.000
6067,514,R,T,H,TP1.000
6068,514,H,T,R,TP1.000
6069,514,R,T,H,IE1.000
6070,514,H,T,R,IE1.000
6070,514,H,T,R,TP1.000
6071,514,R,T,H,TP1.000
6074,514,H,T,R,KS1.000
6075,514,R,T,H,IE1.000
6076,514,H,T,R,KS1.000
6077,514,C,T,C,KS1.000
6079,514,C,T,GT,TP1.000
6080,514,R,T,GT,KS1.000
6081,514,C,T,GT,TP1.000
6082,514,H,T,GT,KS1.000
6083,514,C,T,GT,IE1.000
6084,514,H,T,C,IE1.000
6086,514,R,T,C,TP1.000
6087,514,C,T,R,TP1.000
6088,514,H,T,GT,IE1.000
6088,514,H,T,GT,TP1.000
6090,514,C,G,GT,TP1.000
6091,514,R,G,GT,IE1.000
6092,514,R,G,GT,IE1.000
6093,514,H,G,R,IE1.000
6094,514,R,G,GT,IE1.000
6095,514,H,G,R,IE1.000
6096,514,C,G,GT,TP1.000
6097,514,R,G,C,IE1.000
6098,514,H,G,R,IE1.000
6099,514,C,G,R,IE1.000
6100,514,H,G,C,TP1.000
6101,514,C,G,H,TP1.000
6102,514,R,G,GT,TP1.000
6103,514,H,G,GT,IE1.000
6104,514,R,G,C,TP1.000
6105,514,C,G,R,TP1.000
6106,514,H,G,GT,KS1.000
6107,514,R,G,C,KS1.000
6108,514,C,G,R,IE1.000
6109,514,R,G,C,IE1.000
6110,514,H,G,R,TP1.000
6111,514,R,G,H,KS1.000
6112,514,C,G,GT,IE1.000
6113,514,R,G,C,TP1.000
6114,514,H,G,C,TP1.000
6115,514,R,G,H,OF1.000
6115,514,R,G,H,TP1.000
6116,514,C,G,GT,OF1.000
6117,514,H,G,C,OF1.000
6118,514,R,G,C,OF1.000
6119,514,C,G,R,OF1.000
6120,514,R,G,C,OF1.000
6121,514,C,G,R,OF1.000
6122,514,H,G,R,OF1.000
6123,514,R,G,GT,OF1.000
6124,514,C,G,R,OF1.000
6125,514,R,G,C,OF1.000
6127,514,C,G,H,IE1.000
6128,514,H,G,R,IE1.000
6129,514,C,G,H,IE1.000
6131,514,H,G,R,IE1.000
6268,514,C,R,GT,TP1.000
6269,514,H,R,C,TP1.000
6270,514,R,R,H,TP1.000
6271,514,C,R,GT,IE1.000
6272,514,R,R,C,KS1.000
6273,514,C,R,H,IE1.000
6273,514,C,R,H,TP1.000
6274,514,R,P,GT,IE1.000
6275,514,C,P,R,TP1.000
6276,514,R,P,C,OF1.000
6278,514,R,P,C,IE1.000
6279,514,C,P,R,TP1.000
6280,514,R,P,H,IE1.000
6281,514,H,P,R,IE1.000
6281,514,H,P,R,TP1.000
6282,514,C,P,GT,TP1.000
6283,514,R,P,C,IE1.000
6284,514,C,P,R,IE1.000
6286,514,C,P,R,IE1.000
6287,514,R,P,C,IE1.000
6288,514,H,P,GT,IE1.000
6289,514,R,P,H,TP1.000
6290,514,H,P,GT,IE1.000
6291,514,R,P,C,IE1.000
6292,514,H,P,R,IE1.000
6293,514,C,P,GT,IE1.000
6294,514,R,P,C,IE1.000
6295,514,C,P,R,IE1.000
6296,514,R,P,C,IE1.000
6298,514,R,P,C,IE1.000
6299,514,C,P,R,IE1.000
6300,514,R,P,C,IE1.000
6301,514,C,P,R,IE1.000
6302,514,R,T,C,KS1.000
6305,514,R,T,C,OF1.000
6306,514,H,T,R,OF1.000
6307,514,,T,,KS1.000
6309,514,R,T,GT,IE1.000
6319,514,R,T,C,OF1.000
6320,514,C,T,R,OF1.000
6321,514,R,T,C,IE1.000
6323,514,R,T,C,IE1.000
6324,514,C,T,R,TP1.000
6325,514,R,T,C,TP1.000
6326,514,C,T,R,TP1.000
6327,514,R,T,C,TP1.000
6329,514,C,T,R,OF1.000
6330,514,R,T,C,IE1.000
6331,514,C,T,R,IE1.000
6333,514,C,T,,TP1.000
6334,514,R,T,C,IE1.000
6335,514,C,T,R,IE1.000
6336,514,R,T,C,UC1.000
6347,514,C,T,GT,IE1.000
6348,514,R,T,C,IE1.000
6348,514,R,T,C,TP1.000
6349,514,C,T,R,IE1.000
6349,514,C,T,R,TP1.000
6350,514,H,T,R,IE1.000
6352,514,R,T,H,IE1.000
6352,514,R,T,H,TP1.000
6358,514,C,T,H,IE1.000
6359,514,H,T,C,IE1.000
6360,514,R,T,GT,TP1.000
6361,514,H,T,R,IE1.000
6361,514,H,T,R,TP1.000
6362,514,R,T,H,IE1.000
6363,514,H,T,R,IE1.000
6364,514,R,T,H,IE1.000
6365,514,C,T,R,IE1.000
6366,514,R,T,C,IE1.000
6367,514,H,T,C,IE1.000
6368,514,C,T,GT,IE1.000
6370,514,R,T,GT,IE1.000
6370,514,R,T,GT,TP1.000
6371,514,H,T,H,IE1.000
6372,514,C,T,GT,IE1.000
6373,514,R,T,GT,TP1.000
6375,514,H,T,GT,IE1.000
6376,514,C,T,GT,IE1.000
6376,514,C,T,GT,TP1.000
6377,514,R,T,C,IE1.000
6378,514,H,T,C,IE1.000
6379,514,R,T,GT,IE1.000
6380,514,H,T,GT,TP1.000
6381,514,R,T,GT,IE1.000
6383,514,,T,,IE1.000
6386,514,H,T,GT,IE1.000
6387,514,C,T,H,IE1.000
6388,514,R,T,H,TP1.000
6402,514,T,T,C,IE1.000
6403,514,C,T,R,TP1.000
6404,514,H,T,C,IE1.000
6405,514,C,T,GT,IE1.000
6406,514,H,T,GT,IE1.000
6407,514,R,T,GT,IE1.000
6408,514,C,T,R,IE1.000
6410,514,C,T,H,IE1.000
6411,514,H,T,C,IE1.000
6412,514,C,T,H,IE1.000
6413,514,C,T,GT,IE1.000
6414,514,R,T,C,TP1.000
6415,514,C,T,R,TP1.000
6416,514,R,T,C,TP1.000
6417,514,H,T,C,TP1.000
6419,514,H,T,C,IE1.000
6420,514,C,T,GT,IE1.000
6421,514,H,T,C,IE1.000
6422,514,C,T,H,UC1.000
6424,514,R,T,C,IE1.000
6425,514,C,T,R,TP1.000
6433,514,R,T,C,OF1.000
6434,514,C,T,R,IE1.000
6435,514,R,T,C,OF1.000
6436,514,C,T,R,IE1.000
6436,514,C,T,R,OF1.000
6437,514,R,T,GT,IE1.000
6438,514,H,T,GT,UC1.000
6439,514,R,T,H,IE1.000
6440,514,C,T,R,UC1.000
6442,514,H,T,C,TP1.000
6443,514,C,T,H,TP1.000
6444,514,R,T,C,TP1.000
6446,514,R,T,C,IE1.000
6447,514,C,T,R,IE1.000
6448,514,R,T,C,IE1.000
6450,514,R,T,C,TP1.000
6451,514,C,T,R,OF1.000
6462,522,X,P,R,IE1.000
6463,522,R,P,X,IE1.000
6464,522,X,P,R,IE1.000
6465,522,R,P,X,IE1.000
6466,522,C,P,X,IE1.000
6655,522,C,G,GT,TP1.000
6656,522,H,G,C,IE1.000
6656,522,H,G,C,TP1.000
6661,522,R,G,GT,TP1.000
6662,522,C,G,R,IE1.000
6663,522,R,G,C,TP1.000
6665,522,X,G,R,TP1.000
6667,522,H,G,GT,TP1.000
6668,522,C,G,H,IE1.000
6669,522,H,G,C,TP1.000
6670,522,C,G,H,IE1.000
6671,522,H,G,C,TP1.000
6672,522,C,G,H,TP1.000
6673,522,H,G,C,IE1.000
6674,522,R,G,H,IE1.000
